# time x y z qx qy qz qw
1.403636750313555479e+09 -1.549075500000000050e+00 3.312130499999999866e+00 -1.173311200000000110e+00 -2.922465699999999833e-01 -7.514482399999999895e-01 -2.097703200000000101e-01 5.530948300000000373e-01
1.403636750363555431e+09 -1.543272900000000059e+00 3.305162499999999781e+00 -1.161568200000000051e+00 -2.910190500000000013e-01 -7.537929599999999564e-01 -2.089756299999999956e-01 5.508477699999999588e-01
1.403636750413555384e+09 -1.537857599999999936e+00 3.297492399999999879e+00 -1.147788800000000053e+00 -2.913572300000000226e-01 -7.548143699999999567e-01 -2.061846900000000038e-01 5.503218199999999616e-01
1.403636750463555574e+09 -1.533909500000000037e+00 3.291198200000000185e+00 -1.133567900000000073e+00 -2.896828699999999812e-01 -7.562683100000000547e-01 -2.055138900000000046e-01 5.494598400000000327e-01
1.403636750513555527e+09 -1.529603499999999894e+00 3.284028699999999912e+00 -1.116940000000000044e+00 -2.881064400000000192e-01 -7.567410300000000367e-01 -2.044710899999999942e-01 5.500266000000000322e-01
1.403636750563555479e+09 -1.525483399999999934e+00 3.277587700000000215e+00 -1.099299699999999991e+00 -2.864324400000000104e-01 -7.578097900000000386e-01 -2.036624400000000001e-01 5.497293699999999950e-01
1.403636750613555431e+09 -1.520129899999999923e+00 3.269502899999999990e+00 -1.078710599999999964e+00 -2.852619100000000074e-01 -7.587422799999999912e-01 -2.023068899999999892e-01 5.495522900000000543e-01
1.403636750663555384e+09 -1.514111200000000101e+00 3.260374300000000058e+00 -1.055757000000000057e+00 -2.832015500000000241e-01 -7.595346899999999568e-01 -2.029130799999999957e-01 5.492997499999999755e-01
1.403636750713555574e+09 -1.506642000000000037e+00 3.250428599999999779e+00 -1.029938199999999915e+00 -2.821717400000000042e-01 -7.605355499999999491e-01 -2.020182100000000036e-01 5.487744799999999534e-01
1.403636750763555527e+09 -1.499157800000000096e+00 3.239145999999999859e+00 -1.002084399999999986e+00 -2.813439999999999830e-01 -7.616551599999999977e-01 -2.011476299999999939e-01 5.479658800000000163e-01
1.403636750813555479e+09 -1.491858099999999965e+00 3.228525799999999890e+00 -9.730466399999999627e-01 -2.802988799999999725e-01 -7.625830599999999793e-01 -2.011694800000000116e-01 5.472023799999999882e-01
1.403636750863555431e+09 -1.485456099999999946e+00 3.217343500000000134e+00 -9.426216600000000279e-01 -2.796054000000000039e-01 -7.633011699999999733e-01 -2.007284900000000094e-01 5.467176700000000444e-01
1.403636750913555384e+09 -1.479783700000000035e+00 3.207165100000000102e+00 -9.123044999999999627e-01 -2.785392999999999897e-01 -7.648122800000000110e-01 -2.015136299999999991e-01 5.448580499999999827e-01
1.403636750963555574e+09 -1.474729799999999980e+00 3.197170299999999799e+00 -8.823117400000000110e-01 -2.773967800000000095e-01 -7.657733100000000404e-01 -2.025759000000000032e-01 5.436959399999999887e-01
1.403636751013555527e+09 -1.469792100000000046e+00 3.186353899999999850e+00 -8.531853099999999746e-01 -2.770732100000000142e-01 -7.666958499999999566e-01 -2.032676800000000061e-01 5.423008099999999665e-01
1.403636751063555479e+09 -1.464447700000000019e+00 3.175440399999999830e+00 -8.247659800000000097e-01 -2.770444200000000134e-01 -7.668876500000000318e-01 -2.035922400000000076e-01 5.419224400000000053e-01
1.403636751113555431e+09 -1.459473999999999938e+00 3.164216000000000140e+00 -7.980788199999999666e-01 -2.776214200000000076e-01 -7.669039899999999799e-01 -2.031933099999999881e-01 5.417537300000000444e-01
1.403636751163555384e+09 -1.454430300000000065e+00 3.152202200000000065e+00 -7.734609900000000149e-01 -2.793590899999999766e-01 -7.679387699999999928e-01 -2.017778299999999914e-01 5.399205999999999728e-01
1.403636751213555574e+09 -1.450161100000000092e+00 3.140198499999999893e+00 -7.502772599999999459e-01 -2.801446899999999740e-01 -7.704876000000000502e-01 -2.017189600000000027e-01 5.358892299999999942e-01
1.403636751263555527e+09 -1.446040299999999945e+00 3.127785499999999885e+00 -7.281124500000000221e-01 -2.823979200000000245e-01 -7.726752099999999457e-01 -1.995119700000000107e-01 5.323714999999999975e-01
1.403636751313555479e+09 -1.442709500000000089e+00 3.115384099999999989e+00 -7.055347800000000280e-01 -2.845413099999999917e-01 -7.734367199999999665e-01 -1.974855199999999977e-01 5.308779099999999529e-01
1.403636751363555431e+09 -1.441184000000000021e+00 3.103515799999999825e+00 -6.830008300000000032e-01 -2.875427700000000031e-01 -7.726306400000000352e-01 -1.945069700000000013e-01 5.315337100000000481e-01
1.403636751413555384e+09 -1.440468700000000046e+00 3.092148599999999803e+00 -6.603955400000000031e-01 -2.901055300000000003e-01 -7.704055600000000448e-01 -1.920782199999999940e-01 5.342471500000000040e-01
1.403636751463555574e+09 -1.439816599999999891e+00 3.081294900000000059e+00 -6.380977500000000191e-01 -2.932683600000000057e-01 -7.675066699999999464e-01 -1.887623300000000059e-01 5.378623999999999628e-01
1.403636751513555527e+09 -1.439441799999999994e+00 3.071464800000000217e+00 -6.161802499999999849e-01 -2.948453600000000008e-01 -7.648954700000000217e-01 -1.860854799999999976e-01 5.416394700000000118e-01
1.403636751563555479e+09 -1.438835099999999922e+00 3.062260900000000063e+00 -5.951440599999999748e-01 -2.945080600000000159e-01 -7.627192799999999995e-01 -1.834375500000000048e-01 5.457792299999999486e-01
1.403636751613555431e+09 -1.437482399999999938e+00 3.053036800000000106e+00 -5.748277299999999812e-01 -2.940915399999999846e-01 -7.621728899999999918e-01 -1.795764300000000091e-01 5.480464900000000528e-01
1.403636751663555384e+09 -1.433945400000000037e+00 3.045262999999999831e+00 -5.555684699999999809e-01 -2.932339800000000052e-01 -7.626687699999999959e-01 -1.760445499999999941e-01 5.489612900000000462e-01
1.403636751713555574e+09 -1.432515699999999947e+00 3.038470699999999969e+00 -5.377102099999999663e-01 -2.924252900000000044e-01 -7.648960000000000203e-01 -1.724752499999999966e-01 5.474247399999999653e-01
1.403636751763555527e+09 -1.430598700000000001e+00 3.032374799999999926e+00 -5.199494799999999639e-01 -2.917793200000000087e-01 -7.678434899999999619e-01 -1.691199899999999978e-01 5.446830599999999967e-01
1.403636751813555479e+09 -1.428309599999999957e+00 3.027881400000000056e+00 -5.030671899999999974e-01 -2.912651900000000071e-01 -7.709575400000000522e-01 -1.658854700000000071e-01 5.415450800000000120e-01
1.403636751863555431e+09 -1.426259100000000002e+00 3.024987299999999824e+00 -4.863481599999999738e-01 -2.889943700000000004e-01 -7.748181800000000230e-01 -1.661043000000000103e-01 5.371670200000000506e-01
1.403636751913555384e+09 -1.423635399999999995e+00 3.022835199999999833e+00 -4.687917099999999726e-01 -2.853583199999999986e-01 -7.776256499999999461e-01 -1.682295199999999935e-01 5.343854500000000396e-01
1.403636751963555574e+09 -1.421640400000000026e+00 3.021687800000000035e+00 -4.516589100000000245e-01 -2.816236799999999874e-01 -7.799550299999999936e-01 -1.710536699999999910e-01 5.320703900000000042e-01
1.403636752013555527e+09 -1.419300500000000076e+00 3.021040999999999865e+00 -4.343677499999999969e-01 -2.783778399999999875e-01 -7.816054999999999531e-01 -1.739567099999999866e-01 5.304127400000000492e-01
1.403636752063555479e+09 -1.418419899999999956e+00 3.021936499999999803e+00 -4.177313300000000118e-01 -2.761406699999999770e-01 -7.818152000000000434e-01 -1.759047099999999919e-01 5.306306200000000528e-01
1.403636752113555431e+09 -1.418080599999999913e+00 3.023699399999999926e+00 -4.014440200000000125e-01 -2.744277299999999808e-01 -7.810591900000000143e-01 -1.773142900000000133e-01 5.321612599999999693e-01
1.403636752163555384e+09 -1.418458699999999961e+00 3.025747099999999801e+00 -3.849596900000000210e-01 -2.716386199999999973e-01 -7.791485099999999608e-01 -1.784415799999999885e-01 5.360024899999999981e-01
1.403636752213555574e+09 -1.419889600000000085e+00 3.028734599999999944e+00 -3.692045199999999805e-01 -2.679977499999999790e-01 -7.772158999999999596e-01 -1.788183200000000028e-01 5.404966799999999516e-01
1.403636752263555527e+09 -1.421995700000000085e+00 3.031613699999999856e+00 -3.535206000000000182e-01 -2.637295399999999845e-01 -7.758320499999999953e-01 -1.774613200000000057e-01 5.450126899999999663e-01
1.403636752313555479e+09 -1.425046899999999894e+00 3.034902300000000164e+00 -3.366315799999999858e-01 -2.584830300000000025e-01 -7.741344500000000295e-01 -1.754966699999999935e-01 5.505481800000000536e-01
1.403636752363555431e+09 -1.427959699999999943e+00 3.038028999999999868e+00 -3.184688099999999911e-01 -2.523038100000000172e-01 -7.732669399999999582e-01 -1.725433500000000120e-01 5.555446099999999943e-01
1.403636752413555384e+09 -1.430399900000000057e+00 3.040791700000000208e+00 -2.991743199999999936e-01 -2.455455599999999960e-01 -7.738096500000000155e-01 -1.684922600000000048e-01 5.590495199999999665e-01
1.403636752463555574e+09 -1.432044700000000059e+00 3.043287900000000157e+00 -2.781938800000000045e-01 -2.382597800000000043e-01 -7.758418799999999838e-01 -1.631209700000000040e-01 5.609752199999999966e-01
1.403636752513555527e+09 -1.434691099999999997e+00 3.046844600000000014e+00 -2.561619700000000166e-01 -2.296778299999999995e-01 -7.782671700000000081e-01 -1.581777699999999953e-01 5.626082999999999501e-01
1.403636752563555479e+09 -1.436083299999999952e+00 3.048543000000000003e+00 -2.351982200000000134e-01 -2.211171600000000070e-01 -7.815931999999999880e-01 -1.525056399999999979e-01 5.629931599999999925e-01
1.403636752613555431e+09 -1.438027500000000014e+00 3.050448400000000060e+00 -2.164320999999999884e-01 -2.120670900000000136e-01 -7.847883500000000234e-01 -1.467497700000000016e-01 5.635594900000000518e-01
1.403636752663555384e+09 -1.438548399999999949e+00 3.052796499999999913e+00 -1.988272899999999899e-01 -2.031573499999999866e-01 -7.886511800000000072e-01 -1.404889900000000080e-01 5.630446300000000459e-01
1.403636752713555574e+09 -1.439121099999999931e+00 3.053290899999999919e+00 -1.819612800000000030e-01 -1.942466300000000035e-01 -7.911315599999999559e-01 -1.339860200000000112e-01 5.642932299999999790e-01
1.403636752763555527e+09 -1.441330299999999953e+00 3.054875700000000194e+00 -1.686439000000000132e-01 -1.850049800000000133e-01 -7.938632399999999700e-01 -1.273208500000000132e-01 5.651050499999999976e-01
1.403636752813555479e+09 -1.441933200000000026e+00 3.055828800000000012e+00 -1.545937300000000125e-01 -1.744888199999999889e-01 -7.966213800000000456e-01 -1.222622800000000010e-01 5.656854000000000049e-01
1.403636752863555431e+09 -1.443198800000000004e+00 3.056551300000000193e+00 -1.436945099999999975e-01 -1.642887199999999992e-01 -7.996275699999999542e-01 -1.160921800000000031e-01 5.657981699999999892e-01
1.403636752913555384e+09 -1.444844400000000029e+00 3.057008600000000076e+00 -1.343478899999999976e-01 -1.523858100000000104e-01 -8.013640899999999734e-01 -1.122136100000000053e-01 5.674524300000000077e-01
1.403636752963555574e+09 -1.446208099999999996e+00 3.056736700000000084e+00 -1.269358399999999942e-01 -1.403369600000000106e-01 -8.036978399999999967e-01 -1.079669899999999988e-01 5.680831299999999917e-01
1.403636753013555527e+09 -1.447303599999999912e+00 3.055723400000000201e+00 -1.211729200000000034e-01 -1.284455700000000089e-01 -8.060165500000000538e-01 -1.031939500000000065e-01 5.684980800000000167e-01
1.403636753063555479e+09 -1.448837099999999989e+00 3.054569900000000171e+00 -1.168990000000000029e-01 -1.164939200000000008e-01 -8.082337899999999520e-01 -9.795852400000000515e-02 5.688509800000000061e-01
1.403636753113555431e+09 -1.449991899999999889e+00 3.052906500000000189e+00 -1.136732500000000035e-01 -1.047532999999999936e-01 -8.100994099999999642e-01 -9.190995100000000362e-02 5.694894600000000029e-01
1.403636753163555384e+09 -1.450404100000000085e+00 3.050175700000000045e+00 -1.118035299999999982e-01 -9.310206899999999564e-02 -8.118227199999999977e-01 -8.532624199999999659e-02 5.700836000000000237e-01
1.403636753213555574e+09 -1.450497099999999984e+00 3.046110500000000165e+00 -1.111141300000000054e-01 -8.127014800000000039e-02 -8.133276799999999973e-01 -7.880749200000000676e-02 5.706860999999999740e-01
1.403636753263555527e+09 -1.452876300000000009e+00 3.042535099999999826e+00 -1.139216599999999940e-01 -6.884674699999999981e-02 -8.146343999999999808e-01 -7.332989500000000604e-02 5.711861799999999878e-01
1.403636753313555479e+09 -1.454709599999999936e+00 3.037573000000000079e+00 -1.160602500000000037e-01 -5.566294399999999892e-02 -8.158976999999999480e-01 -6.869877600000000306e-02 5.713957200000000514e-01
1.403636753363555431e+09 -1.456141099999999966e+00 3.031746800000000075e+00 -1.197688600000000048e-01 -4.537681799999999932e-02 -8.158452899999999453e-01 -6.228902299999999892e-02 5.731121000000000132e-01
1.403636753413555384e+09 -1.457847600000000021e+00 3.025522500000000115e+00 -1.226752799999999977e-01 -3.776611199999999752e-02 -8.156939100000000220e-01 -5.520823400000000186e-02 5.746035299999999735e-01
1.403636753463555574e+09 -1.458743200000000018e+00 3.017972100000000157e+00 -1.244038300000000069e-01 -3.314790699999999729e-02 -8.155725999999999809e-01 -4.706285799999999908e-02 5.757843700000000453e-01
1.403636753513555527e+09 -1.459684900000000063e+00 3.009303200000000178e+00 -1.250153499999999973e-01 -2.985964300000000168e-02 -8.154820900000000483e-01 -4.018559900000000240e-02 5.766129399999999627e-01
1.403636753563555479e+09 -1.460663199999999939e+00 3.000074199999999802e+00 -1.235980599999999957e-01 -2.780452400000000060e-02 -8.153464799999999846e-01 -3.383948199999999712e-02 5.773144000000000053e-01
1.403636753613555431e+09 -1.462445900000000076e+00 2.989778700000000011e+00 -1.202867799999999959e-01 -2.597281300000000084e-02 -8.145119499999999846e-01 -2.972473100000000076e-02 5.788023300000000315e-01
1.403636753663555384e+09 -1.462938099999999908e+00 2.979826999999999781e+00 -1.161777900000000030e-01 -2.517896899999999896e-02 -8.143027800000000038e-01 -2.659743300000000019e-02 5.792836799999999675e-01
1.403636753713555574e+09 -1.462985600000000108e+00 2.969160299999999975e+00 -1.127248400000000067e-01 -2.506359199999999912e-02 -8.142879400000000434e-01 -2.432723800000000103e-02 5.794093099999999552e-01
1.403636753763555527e+09 -1.464269999999999960e+00 2.958348200000000094e+00 -1.089308600000000044e-01 -2.428411999999999932e-02 -8.137353299999999789e-01 -2.419002099999999905e-02 5.802240400000000520e-01
1.403636753813555479e+09 -1.464943099999999943e+00 2.947351299999999785e+00 -1.069193300000000069e-01 -2.370300499999999921e-02 -8.133760399999999668e-01 -2.471558600000000119e-02 5.807294800000000201e-01
1.403636753863555431e+09 -1.466092600000000079e+00 2.936427899999999980e+00 -1.069133399999999956e-01 -2.396092799999999939e-02 -8.129616400000000409e-01 -2.534686499999999967e-02 5.812716999999999468e-01
1.403636753913555384e+09 -1.464979100000000090e+00 2.925038499999999875e+00 -1.074397799999999986e-01 -2.531782100000000077e-02 -8.131153700000000040e-01 -2.489872500000000002e-02 5.810184600000000144e-01
1.403636753963555574e+09 -1.463729499999999906e+00 2.913037500000000168e+00 -1.107679399999999953e-01 -2.586072500000000107e-02 -8.128154699999999844e-01 -2.585778199999999930e-02 5.813721800000000162e-01
1.403636754013555527e+09 -1.464613799999999966e+00 2.901749300000000087e+00 -1.105802300000000016e-01 -2.665186400000000080e-02 -8.126197499999999740e-01 -2.723938700000000032e-02 5.815469300000000175e-01
1.403636754063555479e+09 -1.463766600000000029e+00 2.889858400000000049e+00 -1.106254599999999949e-01 -2.800195999999999935e-02 -8.106748400000000077e-01 -2.780069199999999838e-02 5.841654800000000147e-01
1.403636754113555431e+09 -1.463035199999999980e+00 2.876911799999999797e+00 -1.082498800000000067e-01 -2.913670900000000022e-02 -8.085977899999999829e-01 -2.844027999999999834e-02 5.869512900000000144e-01
1.403636754163555384e+09 -1.461333200000000110e+00 2.863934700000000166e+00 -1.047369400000000006e-01 -2.997108199999999958e-02 -8.070274899999999585e-01 -2.975830000000000142e-02 5.890015299999999954e-01
1.403636754213555574e+09 -1.458367100000000027e+00 2.850042699999999929e+00 -1.009328899999999973e-01 -3.013741099999999937e-02 -8.055392799999999687e-01 -3.224590199999999990e-02 5.908962800000000515e-01
1.403636754263555527e+09 -1.453931000000000084e+00 2.835493899999999901e+00 -9.556681499999999940e-02 -3.055862399999999951e-02 -8.049004499999999895e-01 -3.425630600000000026e-02 5.916315899999999850e-01
1.403636754313555479e+09 -1.448980900000000016e+00 2.819801200000000119e+00 -8.872963799999999956e-02 -3.105313300000000012e-02 -8.048240300000000236e-01 -3.594688399999999839e-02 5.916095000000000104e-01
1.403636754363555431e+09 -1.443612899999999977e+00 2.803430399999999878e+00 -8.024335800000000074e-02 -3.061426500000000162e-02 -8.048563600000000484e-01 -3.781266999999999961e-02 5.914720700000000164e-01
1.403636754413555384e+09 -1.436826099999999995e+00 2.785973499999999881e+00 -7.032463399999999698e-02 -3.027584399999999967e-02 -8.049930699999999772e-01 -3.726583199999999874e-02 5.913381300000000174e-01
1.403636754463555574e+09 -1.428698299999999977e+00 2.767926699999999851e+00 -6.014419700000000341e-02 -2.886828799999999889e-02 -8.053118799999999800e-01 -3.585034100000000085e-02 5.910618800000000395e-01
1.403636754513555527e+09 -1.420031599999999949e+00 2.749495599999999929e+00 -5.111228000000000299e-02 -2.625250800000000079e-02 -8.059423599999999688e-01 -3.453156999999999754e-02 5.904026500000000288e-01
1.403636754563555479e+09 -1.410553900000000027e+00 2.730139400000000105e+00 -4.357034900000000127e-02 -2.185126399999999872e-02 -8.072489999999999943e-01 -3.321026099999999787e-02 5.888706599999999902e-01
1.403636754613555431e+09 -1.401010599999999995e+00 2.710358799999999846e+00 -3.777428199999999930e-02 -1.668544400000000066e-02 -8.084516800000000059e-01 -3.067682099999999995e-02 5.875256599999999496e-01
1.403636754663555384e+09 -1.390071199999999951e+00 2.689770400000000006e+00 -3.334307000000000243e-02 -1.098449100000000074e-02 -8.088337700000000074e-01 -2.659282599999999996e-02 5.873330399999999729e-01
1.403636754713555574e+09 -1.378846800000000039e+00 2.668419000000000096e+00 -3.009585899999999911e-02 -5.072637500000000237e-03 -8.095289799999999536e-01 -2.137549500000000130e-02 5.866687200000000324e-01
1.403636754763555527e+09 -1.366358100000000020e+00 2.646486799999999917e+00 -2.817095000000000016e-02 1.694313100000000060e-03 -8.093506999999999785e-01 -1.571231000000000017e-02 5.871130100000000462e-01
1.403636754813555479e+09 -1.354232700000000067e+00 2.623435600000000090e+00 -2.761334400000000147e-02 8.702231600000000580e-03 -8.095001299999999844e-01 -1.116499399999999927e-02 5.869490200000000435e-01
1.403636754863555431e+09 -1.342549299999999945e+00 2.600772399999999873e+00 -2.839001400000000161e-02 1.411565799999999968e-02 -8.094829000000000052e-01 -5.686614000000000425e-03 5.869461999999999735e-01
1.403636754913555384e+09 -1.330124000000000084e+00 2.577212900000000140e+00 -3.053534600000000140e-02 1.976338000000000053e-02 -8.090665900000000299e-01 -2.572997100000000079e-03 5.873789499999999553e-01
1.403636754963555574e+09 -1.317790400000000028e+00 2.551644899999999883e+00 -3.399105599999999866e-02 2.389328199999999833e-02 -8.092699899999999946e-01 1.625700199999999956e-03 5.869485100000000344e-01
1.403636755013555527e+09 -1.304029700000000069e+00 2.528594000000000008e+00 -3.765641699999999759e-02 2.888651399999999855e-02 -8.093240000000000434e-01 3.334088299999999911e-03 5.866422500000000317e-01
1.403636755063555479e+09 -1.290747700000000053e+00 2.502515499999999893e+00 -3.896035500000000207e-02 3.117536699999999897e-02 -8.091913800000000156e-01 6.503541300000000372e-03 5.866814399999999985e-01
1.403636755113555431e+09 -1.274670699999999934e+00 2.476958600000000121e+00 -4.006689699999999715e-02 3.401180699999999807e-02 -8.093994500000000203e-01 8.283501800000000678e-03 5.862142200000000081e-01
1.403636755163555384e+09 -1.258258799999999900e+00 2.451971100000000181e+00 -4.182935299999999967e-02 3.542931600000000236e-02 -8.097323600000000399e-01 1.077104599999999940e-02 5.856297900000000389e-01
1.403636755213555574e+09 -1.240411500000000000e+00 2.426429999999999865e+00 -4.141545600000000327e-02 3.669197500000000167e-02 -8.097426199999999685e-01 1.262520299999999977e-02 5.855008000000000434e-01
1.403636755263555527e+09 -1.222294699999999956e+00 2.400887500000000063e+00 -3.990935200000000210e-02 3.750931600000000088e-02 -8.112205099999999502e-01 1.358690299999999913e-02 5.833778600000000258e-01
1.403636755313555479e+09 -1.205043099999999923e+00 2.373650099999999874e+00 -3.544553799999999866e-02 3.800414199999999770e-02 -8.142617500000000064e-01 1.446316599999999952e-02 5.790719399999999517e-01
1.403636755363555431e+09 -1.186701100000000064e+00 2.346357799999999827e+00 -2.862718599999999891e-02 3.802255100000000165e-02 -8.179454200000000341e-01 1.529191599999999915e-02 5.738342400000000509e-01
1.403636755413555384e+09 -1.173433399999999960e+00 2.319005000000000205e+00 -2.329319499999999918e-02 3.862971099999999713e-02 -8.210206799999999472e-01 1.460511199999999996e-02 5.694027400000000183e-01
1.403636755463555574e+09 -1.156579100000000082e+00 2.292520399999999903e+00 -1.589965200000000023e-02 3.826364299999999996e-02 -8.229997000000000007e-01 1.488144700000000077e-02 5.665561999999999543e-01
1.403636755513555527e+09 -1.139423000000000075e+00 2.265600200000000175e+00 -7.736670900000000052e-03 3.847648000000000040e-02 -8.235054099999999933e-01 1.385779699999999982e-02 5.658324399999999921e-01
1.403636755563555479e+09 -1.122357199999999944e+00 2.236719100000000182e+00 1.390857199999999969e-03 3.898030999999999718e-02 -8.235560400000000447e-01 1.209904399999999977e-02 5.657646200000000514e-01
1.403636755613555431e+09 -1.103640900000000036e+00 2.209107599999999838e+00 7.884005100000000821e-03 3.917802499999999827e-02 -8.224941099999999450e-01 1.098894899999999959e-02 5.673162800000000061e-01
1.403636755663555384e+09 -1.086296499999999998e+00 2.180402099999999788e+00 1.236287299999999992e-02 3.762553300000000267e-02 -8.216837299999999455e-01 1.191401500000000002e-02 5.685755999999999588e-01
1.403636755713555574e+09 -1.070676500000000031e+00 2.151673199999999841e+00 1.417390399999999932e-02 3.682853600000000199e-02 -8.212327699999999453e-01 1.192290300000000032e-02 5.692787000000000264e-01
1.403636755763555527e+09 -1.056695900000000021e+00 2.122730600000000134e+00 1.484237199999999951e-02 3.536751500000000215e-02 -8.203394299999999806e-01 1.273378699999999988e-02 5.706401800000000524e-01
1.403636755813555479e+09 -1.043531200000000103e+00 2.092595499999999831e+00 1.620299700000000023e-02 3.428191399999999667e-02 -8.187301900000000243e-01 1.322727500000000014e-02 5.730014500000000233e-01
1.403636755863555431e+09 -1.030462200000000106e+00 2.061859899999999968e+00 1.655598700000000117e-02 3.338498599999999844e-02 -8.178000899999999795e-01 1.385811300000000003e-02 5.743660900000000513e-01
1.403636755913555384e+09 -1.017071300000000011e+00 2.031527399999999872e+00 1.556089400000000046e-02 3.305271500000000334e-02 -8.162612700000000387e-01 1.384253600000000077e-02 5.765704200000000279e-01
1.403636755963555574e+09 -1.003698399999999991e+00 2.000724500000000017e+00 1.503703600000000015e-02 3.207864400000000338e-02 -8.157876099999999964e-01 1.486759600000000028e-02 5.772698600000000235e-01
1.403636756013555527e+09 -9.895815000000000028e-01 1.969619800000000032e+00 1.639327800000000071e-02 3.156775199999999754e-02 -8.150634599999999619e-01 1.543592400000000017e-02 5.783050699999999766e-01
1.403636756063555479e+09 -9.756098199999999609e-01 1.938562799999999919e+00 1.868905200000000114e-02 3.120714000000000127e-02 -8.145112799999999487e-01 1.595118499999999967e-02 5.790881199999999840e-01
1.403636756113555431e+09 -9.627281399999999545e-01 1.907057199999999897e+00 2.285494199999999962e-02 3.195385900000000112e-02 -8.140578200000000431e-01 1.476231599999999929e-02 5.797162099999999541e-01
1.403636756163555384e+09 -9.489040499999999989e-01 1.875418000000000029e+00 2.831553300000000037e-02 3.237982200000000255e-02 -8.133639299999999572e-01 1.436290699999999941e-02 5.806757900000000250e-01
1.403636756213555574e+09 -9.350436300000000145e-01 1.843657000000000101e+00 3.503614699999999665e-02 3.223219399999999873e-02 -8.126605999999999552e-01 1.468746500000000024e-02 5.816597900000000099e-01
1.403636756263555527e+09 -9.201221299999999825e-01 1.811584499999999931e+00 4.259068399999999671e-02 3.212468400000000057e-02 -8.125194500000000319e-01 1.526153400000000021e-02 5.818481199999999687e-01
1.403636756313555479e+09 -9.049199700000000179e-01 1.779999099999999945e+00 4.934234500000000273e-02 3.221238500000000310e-02 -8.125084900000000276e-01 1.562046100000000041e-02 5.818490499999999788e-01
1.403636756363555431e+09 -8.892340499999999981e-01 1.748643900000000029e+00 5.492712300000000131e-02 3.288002699999999917e-02 -8.121670100000000225e-01 1.557254700000000082e-02 5.822895700000000341e-01
1.403636756413555384e+09 -8.726232099999999825e-01 1.716971500000000095e+00 5.960788699999999829e-02 3.362353299999999712e-02 -8.118654899999999675e-01 1.504434699999999958e-02 5.826813499999999868e-01
1.403636756463555574e+09 -8.566242400000000368e-01 1.686296500000000087e+00 6.095446000000000197e-02 3.373245500000000147e-02 -8.116857499999999837e-01 1.571774800000000014e-02 5.829076300000000099e-01
1.403636756513555527e+09 -8.391528299999999607e-01 1.654207100000000041e+00 6.202394399999999752e-02 3.386272199999999788e-02 -8.115930599999999773e-01 1.648480399999999874e-02 5.830079500000000525e-01
1.403636756563555479e+09 -8.202369999999999939e-01 1.623170599999999908e+00 6.117525699999999678e-02 3.442866599999999666e-02 -8.114132299999999853e-01 1.653542399999999996e-02 5.832236499999999824e-01
1.403636756613555431e+09 -8.027338299999999816e-01 1.592698900000000028e+00 5.737774100000000294e-02 3.452003800000000289e-02 -8.110495199999999683e-01 1.706151100000000143e-02 5.837087899999999774e-01
1.403636756663555384e+09 -7.851057099999999567e-01 1.560128900000000041e+00 5.671947900000000320e-02 3.467787499999999690e-02 -8.109604099999999649e-01 1.781141600000000005e-02 5.838008300000000483e-01
1.403636756713555574e+09 -7.663598099999999747e-01 1.528026000000000106e+00 5.671558100000000102e-02 3.512683899999999998e-02 -8.101911200000000424e-01 1.819930300000000001e-02 5.848292499999999672e-01
1.403636756763555527e+09 -7.482159200000000343e-01 1.496154699999999949e+00 5.876328900000000327e-02 3.523815300000000122e-02 -8.096521500000000149e-01 1.857902200000000059e-02 5.855565600000000037e-01
1.403636756813555479e+09 -7.273150299999999735e-01 1.465018500000000001e+00 6.169392099999999879e-02 3.536162999999999806e-02 -8.092867099999999647e-01 1.956664600000000004e-02 5.860219500000000137e-01
1.403636756863555431e+09 -7.042120800000000180e-01 1.434952999999999923e+00 6.546371500000000565e-02 3.572538499999999839e-02 -8.092924599999999913e-01 2.037958999999999951e-02 5.859642299999999748e-01
1.403636756913555384e+09 -6.819061600000000389e-01 1.403839899999999918e+00 7.157191999999999721e-02 3.619795700000000283e-02 -8.093521799999999766e-01 2.037722800000000070e-02 5.858528200000000519e-01
1.403636756963555574e+09 -6.602300800000000525e-01 1.371272100000000105e+00 8.078109499999999721e-02 3.608461300000000149e-02 -8.095266100000000353e-01 2.150016399999999869e-02 5.855786099999999994e-01
1.403636757013555527e+09 -6.383105100000000531e-01 1.339601999999999959e+00 8.947749800000000253e-02 3.668929800000000213e-02 -8.094282200000000316e-01 2.142734699999999937e-02 5.856797099999999645e-01
1.403636757063555479e+09 -6.169122200000000111e-01 1.306252100000000027e+00 9.886818199999999890e-02 3.567235099999999798e-02 -8.097739099999999857e-01 2.345241899999999866e-02 5.851868799999999649e-01
1.403636757113555431e+09 -5.954404899999999889e-01 1.273025499999999921e+00 1.077294399999999958e-01 3.596210799999999957e-02 -8.096040300000000300e-01 2.340558400000000011e-02 5.854060300000000217e-01
1.403636757163555384e+09 -5.730853900000000278e-01 1.241822900000000063e+00 1.121318899999999980e-01 3.587287499999999851e-02 -8.101591599999999893e-01 2.358111599999999919e-02 5.846359599999999546e-01
1.403636757213555574e+09 -5.487804699999999647e-01 1.210814000000000057e+00 1.147147899999999970e-01 3.580699999999999855e-02 -8.099109500000000184e-01 2.388107000000000077e-02 5.849716299999999647e-01
